,Driver,Stint,Compound,GP,Year,StintLength
544,GAS,1.0,HARD,Singapore,2019,19
545,GAS,1.0,MEDIUM,Abu Dhabi,2023,15
546,GAS,1.0,MEDIUM,Austin,2021,8
547,GAS,1.0,MEDIUM,Austin,2022,9
548,GAS,1.0,MEDIUM,Austin,2023,16
549,GAS,1.0,MEDIUM,Australia,2019,33
550,GAS,1.0,MEDIUM,Australia,2022,10
551,GAS,1.0,MEDIUM,Austria,2020,18
552,GAS,1.0,MEDIUM,Austria,2022,7
553,GAS,1.0,MEDIUM,Azerbaijan,2019,32
554,GAS,1.0,MEDIUM,Azerbaijan,2022,7
555,GAS,1.0,MEDIUM,Azerbaijan,2023,3
556,GAS,1.0,MEDIUM,Belgium,2022,3
557,GAS,1.0,MEDIUM,Brazil,2021,1
558,GAS,1.0,MEDIUM,Canada,2022,2
559,GAS,1.0,MEDIUM,China,2022,2
560,GAS,1.0,MEDIUM,Great Britain,2019,11
561,GAS,1.0,MEDIUM,Great Britain,2020,1
562,GAS,1.0,MEDIUM,Great Britain,2023,30
563,GAS,1.0,MEDIUM,Imola,2023,8
564,GAS,1.0,MEDIUM,Japan,2023,10
565,GAS,1.0,MEDIUM,Mexico,2021,25
566,GAS,1.0,MEDIUM,Mexico,2022,32
567,GAS,1.0,MEDIUM,Mexico,2023,25
568,GAS,1.0,MEDIUM,Miami,2022,14
569,GAS,1.0,MEDIUM,Miami,2023,13
570,GAS,1.0,MEDIUM,Monza,2019,23
571,GAS,1.0,MEDIUM,Monza,2022,15
572,GAS,1.0,MEDIUM,Monza,2023,8
573,GAS,1.0,MEDIUM,Qatar,2022,7
574,GAS,1.0,MEDIUM,Saudi Arabia,2021,8
575,GAS,1.0,MEDIUM,Saudi Arabia,2022,11
576,GAS,1.0,MEDIUM,Saudi Arabia,2023,12
577,GAS,1.0,MEDIUM,Singapore,2023,18
578,GAS,1.0,SOFT,Abu Dhabi,2020,8
579,GAS,1.0,SOFT,Abu Dhabi,2022,11
580,GAS,1.0,SOFT,Austin,2019,3
581,GAS,1.0,SOFT,Australia,2023,3
582,GAS,1.0,SOFT,Austria,2019,23
583,GAS,1.0,SOFT,Azerbaijan,2021,10
584,GAS,1.0,SOFT,Bahrain,2019,5
585,GAS,1.0,SOFT,Bahrain,2022,10
586,GAS,1.0,SOFT,Bahrain,2023,1
587,GAS,1.0,SOFT,Belgium,2019,8
588,GAS,1.0,SOFT,Belgium,2023,10
589,GAS,1.0,SOFT,Brazil,2019,19
590,GAS,1.0,SOFT,Brazil,2022,12
591,GAS,1.0,SOFT,Canada,2019,3
592,GAS,1.0,SOFT,Canada,2023,7
593,GAS,1.0,SOFT,China,2019,16
594,GAS,1.0,SOFT,China,2023,7
595,GAS,1.0,SOFT,Hungary,2022,12
596,GAS,1.0,SOFT,Japan,2019,16
597,GAS,1.0,SOFT,Mexico,2019,4
598,GAS,1.0,SOFT,Monaco,2019,11
599,GAS,1.0,SOFT,Monaco,2020,17
600,GAS,1.0,SOFT,Monaco,2021,26
601,GAS,1.0,SOFT,Monza,2020,17
602,GAS,1.0,SOFT,Spain,2019,18
603,GAS,1.0,SOFT,Spain,2022,4
604,GAS,1.0,SOFT,Spain,2023,12
605,GAS,2.0,HARD,Abu Dhabi,2019,46
606,GAS,2.0,HARD,Abu Dhabi,2020,42
607,GAS,2.0,HARD,Abu Dhabi,2022,42
608,GAS,2.0,HARD,Abu Dhabi,2023,14
609,GAS,2.0,HARD,Austin,2019,29
610,GAS,2.0,HARD,Austin,2021,2
611,GAS,2.0,HARD,Austin,2022,12
612,GAS,2.0,HARD,Australia,2022,28
613,GAS,2.0,HARD,Australia,2023,41
614,GAS,2.0,HARD,Austria,2019,44
615,GAS,2.0,HARD,Austria,2020,20
616,GAS,2.0,HARD,Azerbaijan,2021,28
617,GAS,2.0,HARD,Azerbaijan,2022,38
618,GAS,2.0,HARD,Azerbaijan,2023,11
619,GAS,2.0,HARD,Bahrain,2020,15
620,GAS,2.0,HARD,Bahrain,2021,12
621,GAS,2.0,HARD,Bahrain,2023,14
622,GAS,2.0,HARD,Belgium,2022,10
623,GAS,2.0,HARD,Canada,2019,57
624,GAS,2.0,HARD,Canada,2022,24
625,GAS,2.0,HARD,Canada,2023,15
626,GAS,2.0,HARD,China,2019,18
627,GAS,2.0,HARD,China,2022,24
628,GAS,2.0,HARD,China,2023,15
629,GAS,2.0,HARD,Great Britain,2019,35
630,GAS,2.0,HARD,Great Britain,2020,32
631,GAS,2.0,HARD,Hungary,2019,34
632,GAS,2.0,HARD,Imola,2023,19
633,GAS,2.0,HARD,Japan,2023,14
634,GAS,2.0,HARD,Mexico,2019,37
635,GAS,2.0,HARD,Mexico,2021,39
636,GAS,2.0,HARD,Mexico,2023,3
637,GAS,2.0,HARD,Miami,2022,21
638,GAS,2.0,HARD,Miami,2023,41
639,GAS,2.0,HARD,Monaco,2020,1
640,GAS,2.0,HARD,Monaco,2021,46
641,GAS,2.0,HARD,Monza,2020,1
642,GAS,2.0,HARD,Monza,2022,28
643,GAS,2.0,HARD,Monza,2023,19
644,GAS,2.0,HARD,Saudi Arabia,2022,26
645,GAS,2.0,HARD,Saudi Arabia,2023,30
646,GAS,2.0,HARD,Singapore,2023,35
647,GAS,2.0,MEDIUM,Abu Dhabi,2021,14
648,GAS,2.0,MEDIUM,Austin,2023,18
649,GAS,2.0,MEDIUM,Austria,2023,8
650,GAS,2.0,MEDIUM,Bahrain,2022,16
651,GAS,2.0,MEDIUM,Belgium,2019,30
652,GAS,2.0,MEDIUM,Belgium,2020,17
653,GAS,2.0,MEDIUM,Belgium,2023,20
654,GAS,2.0,MEDIUM,Brazil,2019,23
655,GAS,2.0,MEDIUM,Brazil,2022,14
656,GAS,2.0,MEDIUM,Great Britain,2021,18
657,GAS,2.0,MEDIUM,Hungary,2022,28
658,GAS,2.0,MEDIUM,Imola,2022,39
659,GAS,2.0,MEDIUM,Japan,2019,31
660,GAS,2.0,MEDIUM,Monaco,2019,33
661,GAS,2.0,MEDIUM,Monaco,2023,4
662,GAS,2.0,MEDIUM,Qatar,2021,13
663,GAS,2.0,MEDIUM,Qatar,2023,12
664,GAS,2.0,MEDIUM,Singapore,2019,16
665,GAS,2.0,MEDIUM,Singapore,2022,13
666,GAS,2.0,MEDIUM,Spain,2019,22
667,GAS,2.0,MEDIUM,Spain,2020,1
668,GAS,2.0,MEDIUM,Spain,2021,3
669,GAS,2.0,MEDIUM,Spain,2022,5
670,GAS,2.0,MEDIUM,Spain,2023,18
671,GAS,2.0,SOFT,Australia,2019,19
672,GAS,2.0,SOFT,Bahrain,2019,28
673,GAS,2.0,SOFT,Great Britain,2022,12
674,GAS,2.0,SOFT,Great Britain,2023,6
675,GAS,2.0,SOFT,Mexico,2022,28
676,GAS,2.0,SOFT,Monza,2019,21
677,GAS,3.0,HARD,Abu Dhabi,2023,25
678,GAS,3.0,HARD,Austin,2022,23
679,GAS,3.0,HARD,Austin,2023,18
680,GAS,3.0,HARD,Austria,2020,11
681,GAS,3.0,HARD,Austria,2022,42
682,GAS,3.0,HARD,Austria,2023,26
683,GAS,3.0,HARD,Azerbaijan,2023,27
684,GAS,3.0,HARD,Bahrain,2020,27
685,GAS,3.0,HARD,Bahrain,2022,11
686,GAS,3.0,HARD,Bahrain,2023,13
687,GAS,3.0,HARD,Canada,2022,27
688,GAS,3.0,HARD,Canada,2023,36
689,GAS,3.0,HARD,China,2022,27
690,GAS,3.0,HARD,China,2023,36
691,GAS,3.0,HARD,Great Britain,2021,17
692,GAS,3.0,HARD,Great Britain,2022,9
693,GAS,3.0,HARD,Japan,2023,17
694,GAS,3.0,HARD,Mexico,2023,35
695,GAS,3.0,HARD,Qatar,2022,42
696,GAS,3.0,HARD,Qatar,2023,16
697,GAS,3.0,HARD,Saudi Arabia,2021,24
698,GAS,3.0,HARD,Spain,2023,26
699,GAS,3.0,MEDIUM,Bahrain,2019,14
700,GAS,3.0,MEDIUM,Bahrain,2021,17
701,GAS,3.0,MEDIUM,Belgium,2022,21
702,GAS,3.0,MEDIUM,Brazil,2021,9
703,GAS,3.0,MEDIUM,China,2019,12
704,GAS,3.0,MEDIUM,Hungary,2021,10
705,GAS,3.0,MEDIUM,Imola,2023,18
706,GAS,3.0,MEDIUM,Mexico,2019,20
707,GAS,3.0,MEDIUM,Monaco,2020,25
708,GAS,3.0,MEDIUM,Monza,2020,25
709,GAS,3.0,MEDIUM,Monza,2023,18
710,GAS,3.0,MEDIUM,Qatar,2021,18
711,GAS,3.0,MEDIUM,Spain,2020,16
712,GAS,3.0,SOFT,Abu Dhabi,2021,1
713,GAS,3.0,SOFT,Brazil,2019,12
714,GAS,3.0,SOFT,Brazil,2022,15
715,GAS,3.0,SOFT,Brazil,2023,19
716,GAS,3.0,SOFT,Hungary,2022,18
717,GAS,3.0,SOFT,Monaco,2019,15
718,GAS,3.0,SOFT,Netherlands,2023,27
719,GAS,3.0,SOFT,Spain,2019,13
720,GAS,3.0,SOFT,Spain,2021,13
721,GAS,3.0,SOFT,Spain,2022,13
722,GAS,4.0,HARD,Bahrain,2021,12
723,GAS,4.0,HARD,Brazil,2021,23
724,GAS,4.0,HARD,Hungary,2021,35
725,GAS,4.0,HARD,Monaco,2022,22
726,GAS,4.0,MEDIUM,Austria,2023,26
727,GAS,4.0,MEDIUM,Brazil,2022,12
728,GAS,4.0,MEDIUM,Brazil,2023,18
729,GAS,4.0,MEDIUM,Qatar,2023,12
730,GAS,4.0,SOFT,Azerbaijan,2021,1
731,GAS,4.0,SOFT,Bahrain,2023,16
732,GAS,4.0,SOFT,China,2019,2
733,GAS,4.0,SOFT,Great Britain,2021,5
734,GAS,4.0,SOFT,Netherlands,2023,12
735,GAS,4.0,SOFT,Spain,2022,18
736,GAS,5.0,HARD,Brazil,2021,17
737,GAS,5.0,MEDIUM,Imola,2021,25
738,GAS,5.0,SOFT,Brazil,2023,24
739,GAS,5.0,SOFT,Hungary,2021,1
740,GIO,1.0,HARD,Canada,2019,14
741,GIO,1.0,MEDIUM,Abu Dhabi,2020,22
742,GIO,1.0,MEDIUM,Abu Dhabi,2021,14
743,GIO,1.0,MEDIUM,Austin,2021,6
744,GIO,1.0,MEDIUM,Australia,2019,16
745,GIO,1.0,MEDIUM,Austria,2020,14
746,GIO,1.0,MEDIUM,Austria,2021,12
747,GIO,1.0,MEDIUM,Bahrain,2021,6
748,GIO,1.0,MEDIUM,Belgium,2019,23
749,GIO,1.0,MEDIUM,Belgium,2020,8
750,GIO,1.0,MEDIUM,Great Britain,2019,12
751,GIO,1.0,MEDIUM,Japan,2019,11
752,GIO,1.0,MEDIUM,Mexico,2019,17
753,GIO,1.0,MEDIUM,Mexico,2021,5
754,GIO,1.0,MEDIUM,Monaco,2020,18
755,GIO,1.0,MEDIUM,Monza,2020,18
756,GIO,1.0,MEDIUM,Saudi Arabia,2021,7
757,GIO,1.0,MEDIUM,Singapore,2019,23
758,GIO,1.0,SOFT,Abu Dhabi,2019,1
759,GIO,1.0,SOFT,Austria,2019,21
760,GIO,1.0,SOFT,Bahrain,2019,11
761,GIO,1.0,SOFT,Brazil,2019,17
762,GIO,1.0,SOFT,Monaco,2019,15
763,GIO,1.0,SOFT,Monaco,2021,20
764,GIO,1.0,SOFT,Monza,2019,18
765,GIO,2.0,HARD,Abu Dhabi,2019,10
766,GIO,2.0,HARD,Abu Dhabi,2020,26
767,GIO,2.0,HARD,Abu Dhabi,2021,15
768,GIO,2.0,HARD,Austin,2019,16
769,GIO,2.0,HARD,Austria,2019,45
770,GIO,2.0,HARD,Austria,2020,20
771,GIO,2.0,HARD,Austria,2021,43
772,GIO,2.0,HARD,Azerbaijan,2021,26
773,GIO,2.0,HARD,Bahrain,2021,16
774,GIO,2.0,HARD,Great Britain,2020,32
775,GIO,2.0,HARD,Japan,2019,25
776,GIO,2.0,HARD,Mexico,2019,48
777,GIO,2.0,HARD,Mexico,2021,38
778,GIO,2.0,HARD,Monaco,2020,1
779,GIO,2.0,HARD,Monaco,2021,39
780,GIO,2.0,HARD,Monza,2020,1
781,GIO,2.0,HARD,Monza,2021,22
782,GIO,2.0,MEDIUM,Austin,2021,16
783,GIO,2.0,MEDIUM,Azerbaijan,2019,35
784,GIO,2.0,MEDIUM,Bahrain,2019,21
785,GIO,2.0,MEDIUM,Bahrain,2020,7
786,GIO,2.0,MEDIUM,Brazil,2019,24
787,GIO,2.0,MEDIUM,Canada,2019,32
788,GIO,2.0,MEDIUM,China,2019,17
789,GIO,2.0,MEDIUM,Great Britain,2021,12
790,GIO,2.0,MEDIUM,Monaco,2019,23
791,GIO,2.0,MEDIUM,Monza,2019,26
792,GIO,2.0,MEDIUM,Qatar,2021,2
793,GIO,2.0,MEDIUM,Spain,2020,1
794,GIO,2.0,SOFT,Australia,2019,26
795,GIO,2.0,SOFT,Belgium,2019,12
796,GIO,3.0,HARD,Austin,2021,28
797,GIO,3.0,HARD,Azerbaijan,2021,10
798,GIO,3.0,HARD,Bahrain,2020,31
799,GIO,3.0,HARD,Great Britain,2021,27
800,GIO,3.0,HARD,Saudi Arabia,2021,24
801,GIO,3.0,MEDIUM,Abu Dhabi,2019,27
802,GIO,3.0,MEDIUM,Bahrain,2021,23
803,GIO,3.0,MEDIUM,Brazil,2021,2
804,GIO,3.0,MEDIUM,China,2019,24
805,GIO,3.0,MEDIUM,Hungary,2020,2
806,GIO,3.0,MEDIUM,Monza,2021,22
807,GIO,3.0,MEDIUM,Qatar,2021,18
808,GIO,3.0,SOFT,Austin,2019,14
809,GIO,3.0,SOFT,Bahrain,2019,12
810,GIO,3.0,SOFT,Brazil,2019,11
811,GIO,3.0,SOFT,Japan,2019,2
812,GIO,3.0,SOFT,Monaco,2020,1
813,GIO,3.0,SOFT,Monza,2020,1
814,GIO,3.0,SOFT,Singapore,2019,13
815,GIO,3.0,SOFT,Spain,2019,14
816,GIO,3.0,SOFT,Spain,2020,17
817,GIO,3.0,SOFT,Spain,2021,20
818,GIO,4.0,HARD,Brazil,2021,7
819,GIO,4.0,HARD,Hungary,2020,26
820,GIO,4.0,MEDIUM,Imola,2021,2
821,GIO,4.0,SOFT,Austria,2020,11
822,GIO,4.0,SOFT,Monaco,2020,22
823,GIO,4.0,SOFT,Monza,2020,22
824,GIO,5.0,MEDIUM,Brazil,2021,25
825,GIO,5.0,MEDIUM,Hungary,2021,7
826,GIO,5.0,MEDIUM,Imola,2021,21
827,GIO,5.0,SOFT,Azerbaijan,2021,1
828,GIO,6.0,HARD,Hungary,2021,32
829,GRO,1.0,MEDIUM,Abu Dhabi,2019,9
830,GRO,1.0,MEDIUM,Austria,2019,26
831,GRO,1.0,MEDIUM,Austria,2020,13
832,GRO,1.0,MEDIUM,Azerbaijan,2019,15
833,GRO,1.0,MEDIUM,Belgium,2020,8
834,GRO,1.0,MEDIUM,Canada,2019,5
835,GRO,1.0,MEDIUM,Great Britain,2020,16
836,GRO,1.0,MEDIUM,Mexico,2019,21
837,GRO,1.0,MEDIUM,Monaco,2020,17
838,GRO,1.0,MEDIUM,Monza,2020,17
839,GRO,1.0,MEDIUM,Singapore,2019,1
840,GRO,1.0,SOFT,Australia,2019,13
841,GRO,1.0,SOFT,Belgium,2019,11
842,GRO,1.0,SOFT,Brazil,2019,21
843,GRO,1.0,SOFT,China,2019,3
844,GRO,1.0,SOFT,Japan,2019,7
845,GRO,1.0,SOFT,Monaco,2019,33
846,GRO,1.0,SOFT,Spain,2019,13
847,GRO,2.0,HARD,Abu Dhabi,2019,29
848,GRO,2.0,HARD,Austin,2019,24
849,GRO,2.0,HARD,Austria,2019,35
850,GRO,2.0,HARD,Austria,2020,19
851,GRO,2.0,HARD,Belgium,2020,30
852,GRO,2.0,HARD,Canada,2019,32
853,GRO,2.0,HARD,China,2019,24
854,GRO,2.0,HARD,Great Britain,2020,15
855,GRO,2.0,HARD,Hungary,2020,27
856,GRO,2.0,HARD,Japan,2019,29
857,GRO,2.0,HARD,Mexico,2019,29
858,GRO,2.0,HARD,Singapore,2019,9
859,GRO,2.0,MEDIUM,Australia,2019,13
860,GRO,2.0,MEDIUM,Bahrain,2019,13
861,GRO,2.0,MEDIUM,Belgium,2019,24
862,GRO,2.0,MEDIUM,Brazil,2019,27
863,GRO,2.0,MEDIUM,Monaco,2019,25
864,GRO,2.0,MEDIUM,Monza,2019,15
865,GRO,2.0,MEDIUM,Spain,2019,18
866,GRO,2.0,SOFT,Azerbaijan,2019,1
867,GRO,2.0,SOFT,Spain,2020,6
868,GRO,3.0,HARD,Monaco,2020,25
869,GRO,3.0,HARD,Monza,2020,25
870,GRO,3.0,MEDIUM,China,2019,19
871,GRO,3.0,SOFT,Brazil,2019,1
872,GRO,3.0,SOFT,Monza,2019,19
873,GRO,3.0,SOFT,Singapore,2019,10
874,GRO,3.0,SOFT,Spain,2019,13
875,GRO,3.0,SOFT,Spain,2020,1
876,GRO,4.0,HARD,Canada,2020,1
877,GRO,6.0,SOFT,Canada,2020,12
878,HAM,1.0,HARD,Imola,2023,25
879,HAM,1.0,HARD,Miami,2023,35
880,HAM,1.0,HARD,Monza,2021,23
881,HAM,1.0,HARD,Monza,2023,25
882,HAM,1.0,HARD,Saudi Arabia,2022,29
883,HAM,1.0,HARD,Saudi Arabia,2023,16
884,HAM,1.0,MEDIUM,Abu Dhabi,2019,26
885,HAM,1.0,MEDIUM,Abu Dhabi,2020,9
886,HAM,1.0,MEDIUM,Abu Dhabi,2021,14
887,HAM,1.0,MEDIUM,Abu Dhabi,2022,16
888,HAM,1.0,MEDIUM,Abu Dhabi,2023,13
889,HAM,1.0,MEDIUM,Austin,2019,22
890,HAM,1.0,MEDIUM,Austin,2021,13
891,HAM,1.0,MEDIUM,Austin,2022,12
892,HAM,1.0,MEDIUM,Austin,2023,20
893,HAM,1.0,MEDIUM,Australia,2022,15
894,HAM,1.0,MEDIUM,Australia,2023,3
895,HAM,1.0,MEDIUM,Austria,2019,28
896,HAM,1.0,MEDIUM,Austria,2021,26
897,HAM,1.0,MEDIUM,Austria,2022,24
898,HAM,1.0,MEDIUM,Azerbaijan,2022,7
899,HAM,1.0,MEDIUM,Azerbaijan,2023,7
900,HAM,1.0,MEDIUM,Bahrain,2021,7
901,HAM,1.0,MEDIUM,Belgium,2020,10
902,HAM,1.0,MEDIUM,Brazil,2021,4
903,HAM,1.0,MEDIUM,Canada,2019,26
904,HAM,1.0,MEDIUM,Canada,2022,7
905,HAM,1.0,MEDIUM,Canada,2023,9
906,HAM,1.0,MEDIUM,China,2019,19
907,HAM,1.0,MEDIUM,China,2022,7
908,HAM,1.0,MEDIUM,China,2023,9
909,HAM,1.0,MEDIUM,Great Britain,2019,18
910,HAM,1.0,MEDIUM,Great Britain,2020,7
911,HAM,1.0,MEDIUM,Great Britain,2023,31
912,HAM,1.0,MEDIUM,Hungary,2019,27
913,HAM,1.0,MEDIUM,Hungary,2022,15
914,HAM,1.0,MEDIUM,Hungary,2023,14
915,HAM,1.0,MEDIUM,Japan,2023,10
916,HAM,1.0,MEDIUM,Mexico,2019,20
917,HAM,1.0,MEDIUM,Mexico,2021,24
918,HAM,1.0,MEDIUM,Mexico,2022,27
919,HAM,1.0,MEDIUM,Mexico,2023,22
920,HAM,1.0,MEDIUM,Miami,2022,20
921,HAM,1.0,MEDIUM,Monaco,2023,29
922,HAM,1.0,MEDIUM,Monza,2022,29
923,HAM,1.0,MEDIUM,Qatar,2021,14
924,HAM,1.0,MEDIUM,Qatar,2022,24
925,HAM,1.0,MEDIUM,Saudi Arabia,2021,9
926,HAM,1.0,MEDIUM,Singapore,2023,16
927,HAM,1.0,SOFT,Australia,2019,13
928,HAM,1.0,SOFT,Austria,2020,19
929,HAM,1.0,SOFT,Azerbaijan,2019,10
930,HAM,1.0,SOFT,Azerbaijan,2021,10
931,HAM,1.0,SOFT,Bahrain,2019,12
932,HAM,1.0,SOFT,Bahrain,2022,8
933,HAM,1.0,SOFT,Bahrain,2023,9
934,HAM,1.0,SOFT,Belgium,2019,18
935,HAM,1.0,SOFT,Belgium,2023,10
936,HAM,1.0,SOFT,Brazil,2019,18
937,HAM,1.0,SOFT,Brazil,2022,21
938,HAM,1.0,SOFT,Japan,2019,19
939,HAM,1.0,SOFT,Monaco,2019,9
940,HAM,1.0,SOFT,Monaco,2020,19
941,HAM,1.0,SOFT,Monaco,2021,24
942,HAM,1.0,SOFT,Monza,2019,18
943,HAM,1.0,SOFT,Monza,2020,19
944,HAM,1.0,SOFT,Singapore,2019,18
945,HAM,1.0,SOFT,Spain,2019,25
946,HAM,1.0,SOFT,Spain,2020,12
947,HAM,1.0,SOFT,Spain,2021,20
948,HAM,1.0,SOFT,Spain,2023,21
949,HAM,2.0,HARD,Abu Dhabi,2019,28
950,HAM,2.0,HARD,Abu Dhabi,2020,42
951,HAM,2.0,HARD,Abu Dhabi,2021,35
952,HAM,2.0,HARD,Abu Dhabi,2022,35
953,HAM,2.0,HARD,Abu Dhabi,2023,19
954,HAM,2.0,HARD,Austin,2019,31
955,HAM,2.0,HARD,Austin,2021,22
956,HAM,2.0,HARD,Austin,2022,13
957,HAM,2.0,HARD,Austin,2023,17
958,HAM,2.0,HARD,Australia,2022,29
959,HAM,2.0,HARD,Australia,2023,41
960,HAM,2.0,HARD,Austria,2019,40
961,HAM,2.0,HARD,Austria,2020,20
962,HAM,2.0,HARD,Austria,2021,39
963,HAM,2.0,HARD,Azerbaijan,2021,29
964,HAM,2.0,HARD,Azerbaijan,2022,22
965,HAM,2.0,HARD,Azerbaijan,2023,38
966,HAM,2.0,HARD,Bahrain,2021,14
967,HAM,2.0,HARD,Bahrain,2022,14
968,HAM,2.0,HARD,Bahrain,2023,16
969,HAM,2.0,HARD,Belgium,2020,30
970,HAM,2.0,HARD,Canada,2019,41
971,HAM,2.0,HARD,Canada,2022,32
972,HAM,2.0,HARD,Canada,2023,23
973,HAM,2.0,HARD,China,2019,12
974,HAM,2.0,HARD,China,2022,32
975,HAM,2.0,HARD,China,2023,23
976,HAM,2.0,HARD,Great Britain,2019,29
977,HAM,2.0,HARD,Great Britain,2020,33
978,HAM,2.0,HARD,Hungary,2019,16
979,HAM,2.0,HARD,Hungary,2023,31
980,HAM,2.0,HARD,Japan,2023,16
981,HAM,2.0,HARD,Mexico,2019,47
982,HAM,2.0,HARD,Mexico,2021,41
983,HAM,2.0,HARD,Mexico,2022,39
984,HAM,2.0,HARD,Mexico,2023,7
985,HAM,2.0,HARD,Miami,2022,27
986,HAM,2.0,HARD,Monaco,2021,34
987,HAM,2.0,HARD,Monaco,2023,20
988,HAM,2.0,HARD,Qatar,2021,22
989,HAM,2.0,HARD,Singapore,2019,22
990,HAM,2.0,HARD,Singapore,2023,20
991,HAM,2.0,MEDIUM,Australia,2019,42
992,HAM,2.0,MEDIUM,Austria,2023,10
993,HAM,2.0,MEDIUM,Azerbaijan,2019,35
994,HAM,2.0,MEDIUM,Bahrain,2020,11
995,HAM,2.0,MEDIUM,Belgium,2019,21
996,HAM,2.0,MEDIUM,Belgium,2023,10
997,HAM,2.0,MEDIUM,Brazil,2022,17
998,HAM,2.0,MEDIUM,Great Britain,2021,23
999,HAM,2.0,MEDIUM,Great Britain,2022,30
1000,HAM,2.0,MEDIUM,Hungary,2020,24
1001,HAM,2.0,MEDIUM,Hungary,2022,31
1002,HAM,2.0,MEDIUM,Imola,2022,39
1003,HAM,2.0,MEDIUM,Imola,2023,23
1004,HAM,2.0,MEDIUM,Japan,2019,20
1005,HAM,2.0,MEDIUM,Miami,2023,19
1006,HAM,2.0,MEDIUM,Monaco,2019,62
1007,HAM,2.0,MEDIUM,Monaco,2020,1
1008,HAM,2.0,MEDIUM,Monza,2019,26
1009,HAM,2.0,MEDIUM,Monza,2020,1
1010,HAM,2.0,MEDIUM,Monza,2023,23
1011,HAM,2.0,MEDIUM,Saudi Arabia,2022,9
1012,HAM,2.0,MEDIUM,Saudi Arabia,2023,30
1013,HAM,2.0,MEDIUM,Singapore,2022,13
